"id_vaga","titulo_vaga","modalidade_vaga","nome","codigo_candidato","situacao_candidato","data_candidatura","ultima_atualizacao","comentario","recrutador"
"4588","JAVA Developer - 11762508","","Ana Carolina Leão","19075","Encaminhado ao Requisitante","17-03-2021","17-03-2021","","Emanuelly Vieira"
"4589","Salesforce Health Cloud developerJ&J","","Brayan Brito","9847","Não Aprovado pelo Cliente","19-03-2021","25-03-2021","Retorno do cliente: Sem perfil para a vaga.","Juliana Cassiano"
"4590","Desenvolvedor .Net Core","","Antony Gonçalves","25375","Encaminhado ao Requisitante","17-03-2021","17-03-2021","R$70 - PJ - LTDA","Ana Camargo"
"4590","Desenvolvedor .Net Core","","Cauê Ramos","25374","Encaminhado ao Requisitante","17-03-2021","17-03-2021","CLT R$7.000 / R$65h - PJ Profissional tem interesse na opção PJ. Porem, fechou sua empresa, se houver tempo para reabrir, tem preferência em PJ.","Ana Camargo"
"4590","Desenvolvedor .Net Core","","Camila Rezende","24703","Prospect","16-03-2021","16-03-2021","","Ana Camargo"
"4590","Desenvolvedor .Net Core","","Augusto Vasconcelos","24236","Prospect","16-03-2021","16-03-2021","","Ana Camargo"
"4590","Desenvolvedor .Net Core","","Dr. Marcelo Nascimento","24135","Encaminhado ao Requisitante","16-03-2021","17-03-2021","R$65h - PJ CNPJ: 20.182.807/0001-08","Ana Camargo"
"4590","Desenvolvedor .Net Core","","Augusto Vasconcelos","23967","Prospect","16-03-2021","16-03-2021","","Ana Camargo"
"4590","Desenvolvedor .Net Core","","Sr. Davi Lucca Teixeira","23903","Prospect","16-03-2021","16-03-2021","","Ana Camargo"
"4590","Desenvolvedor .Net Core","","Srta. Mariah Sá","23792","Encaminhado ao Requisitante","18-03-2021","18-03-2021","PRETENSÃO SALARIAL: R$ 6.300,00 Encaminhado para CLIENTE:TSYTEM","Manuella Carvalho"
"4590","Desenvolvedor .Net Core","","Mateus Souza","23786","Prospect","16-03-2021","16-03-2021","","Ana Camargo"
"4590","Desenvolvedor .Net Core","","Dr. Juan Lopes","23324","Prospect","16-03-2021","16-03-2021","","Ana Camargo"
"4590","Desenvolvedor .Net Core","","Ana Lívia Peixoto","21126","Não Aprovado pelo Requisitante","19-03-2021","14-04-2021","não estava disposto a sair da posição atual.","Manuella Carvalho"
"4591","Desenvolvedor Java / PL/SQL 11768493","","Dra. Manuella Vieira","25928","Prospect","05-04-2021","05-04-2021","","Carolina Araújo"
"4591","Desenvolvedor Java / PL/SQL 11768493","","Murilo Caldeira","25115","Encaminhado ao Requisitante","06-04-2021","06-04-2021","PRETENSÃO SALARIAL: R$ 8.500,00 Encaminhado para CLIENTE:","Manuella Carvalho"
"4591","Desenvolvedor Java / PL/SQL 11768493","","Maitê Fogaça","22449","Encaminhado ao Requisitante","06-04-2021","06-04-2021","PRETENSÃO SALARIAL: R$ 3.000,00 Encaminhado para CLIENTE:","Manuella Carvalho"
"4591","Desenvolvedor Java / PL/SQL 11768493","","Marcelo Pereira","11257","Não Aprovado pelo RH","23-03-2021","09-04-2021","Declinei o candidato antes de cadastra-lo no IQN, visto que esta bem confuso já havia sido aprovado na e não respondeu, confundiu a Decision com outra Consultoria","Agatha Montenegro"
"4592","Analista DevOps- 11768501","","Ana Carolina Leão","19075","Prospect","17-03-2021","17-03-2021","","Emanuelly Vieira"
"4593","Desenvolvedor Android- 11768279","","Sra. Maria Alice Carvalho","25365","Contratado pela Decision","17-03-2021","05-04-2021","Iniciando 05/04 pela .","Manuella Carvalho"
"4593","Desenvolvedor Android- 11768279","","Sr. Brayan Martins","19574","Prospect","17-03-2021","17-03-2021","","Manuella Carvalho"
"4593","Desenvolvedor Android- 11768279","","Rafaela Campos","18968","Encaminhado ao Requisitante","19-03-2021","22-03-2021","PRETENSÃO SALARIAL: R$ 12.500,00 Encaminhado para CLIENTE:","Manuella Carvalho"
"4594","Conhecimento Do Agronegócio -Business Operations - PMO Practitioner(Pending Doc) - 11768496","","Ravi Lucca Sampaio","25389","Encaminhado ao Requisitante","18-03-2021","18-03-2021","","Juliana Cassiano"
"4594","Conhecimento Do Agronegócio -Business Operations - PMO Practitioner(Pending Doc) - 11768496","","Lorenzo Freitas","3059","Encaminhado ao Requisitante","19-03-2021","19-03-2021","","Juliana Cassiano"
"4595","Conhecimento Do Agronegócio -Business Operations - PMO Practitioner(Pending Doc) - 11768496","","Dr. Antônio Sousa","25780","Encaminhado ao Requisitante","29-03-2021","30-03-2021","Pretensão CLT R$ 2.800","Dra. Luara Siqueira"
"4596","SAP ABAP - SR","","Dra. Maria Julia Ribeiro","24986","Contratado pela Decision","26-03-2021","31-03-2021","","Dr. Luan Sá"
"4597","Front End Developer SR","","Helena Duarte","25411","Encaminhado ao Requisitante","18-03-2021","18-03-2021","7000 clt 2 semanas para disponibilizar","Agatha Montenegro"
"4597","Front End Developer SR","","Dr. Henry Moreira","23631","Encaminhado ao Requisitante","16-03-2021","16-03-2021","7000","Agatha Montenegro"
"4597","Front End Developer SR","","Ana Carolina Leão","19075","Encaminhado ao Requisitante","18-03-2021","18-03-2021","","Emanuelly Vieira"
"4598","Analista de Sistemas SR","","Luana Mendonça","25883","Encaminhado ao Requisitante","01-04-2021","01-04-2021","","Ana Camargo"
"4598","Analista de Sistemas SR","","Pedro Miguel Lopes","25882","Encaminhado ao Requisitante","01-04-2021","01-04-2021","CLT R$12.000","Ana Camargo"
"4598","Analista de Sistemas SR","","Srta. Eloá Barros","25262","Desistiu","19-03-2021","29-03-2021","na semana passada fechou outra proposta e informou que não esta mais avaliando o mercado.","Ana Camargo"
"4598","Analista de Sistemas SR","","Maria Cecília Brito","15247","Encaminhado ao Requisitante","18-03-2021","19-03-2021","","Ana Camargo"
"4598","Analista de Sistemas SR","","Mirella Macedo","11074","Encaminhado ao Requisitante","19-03-2021","19-03-2021","","Ana Camargo"
"4599","Oracle Database Administrator - 11769315","","Nicolas Silveira","26183","Encaminhado ao Requisitante","16-04-2021","22-04-2021","PRETENSÃO SALARIAL: R$ 6.500,00 Encaminhado para CLIENTE:","Manuella Carvalho"
"4599","Oracle Database Administrator - 11769315","","Dr. Levi Costela","15162","Prospect","22-04-2021","22-04-2021","","Manuella Carvalho"
"4600","Java Developer Sr (Talend)","","Srta. Aurora Ramos","25643","Contratado pela Decision","25-03-2021","19-04-2021","inicio confirmado","Ana Lívia Moreira"
"4600","Java Developer Sr (Talend)","","Ana Carolina Leão","19075","Encaminhado ao Requisitante","18-03-2021","18-03-2021","","Emanuelly Vieira"
"4601","Oracle SQL - 11769263","","Eloah Pacheco","25661","Encaminhado ao Requisitante","26-03-2021","30-03-2021","CLT R$9.500","Ana Camargo"
"4601","Oracle SQL - 11769263","","Ana da Luz","25135","Encaminhado ao Requisitante","31-03-2021","31-03-2021","","Ana Camargo"
"4601","Oracle SQL - 11769263","","Dr. Davi Lucca Casa Grande","24738","Prospect","18-03-2021","18-03-2021","","Luara Câmara"
"4601","Oracle SQL - 11769263","","Clarice Aragão","24664","Prospect","18-03-2021","18-03-2021","","Luara Câmara"
"4601","Oracle SQL - 11769263","","Ana Luiza Silveira","24637","Prospect","18-03-2021","18-03-2021","","Luara Câmara"
"4601","Oracle SQL - 11769263","","Sr. Yuri Rios","24078","Prospect","19-03-2021","19-03-2021","","Luara Câmara"
"4603","SAP CCS-VAlter","","Dra. Alexia Castro","25403","Encaminhado ao Requisitante","18-03-2021","19-03-2021","","Yasmin da Rosa"
"4603","SAP CCS-VAlter","","Isabela Cunha","22820","Não Aprovado pelo RH","17-03-2021","17-03-2021","Profissional esta alocado, não tem interesse em novos projetos.","Srta. Bella Ferreira"
"4603","SAP CCS-VAlter","","Dra. Ana Lívia Fernandes","19348","Não Aprovado pelo RH","17-03-2021","17-03-2021","A pretensão salarial do profissional esta acima do budget da vaga, sendo assim a Neca nos informou que não é viável envolvê-lo no processo. Pretensão salarial valor de R$ 120,00h (mínimo negociável).","Srta. Bella Ferreira"
"4603","SAP CCS-VAlter","","Sra. Joana Casa Grande","15207","Encaminhado ao Requisitante","18-03-2021","18-03-2021","","Srta. Bella Ferreira"
"4604","QA Hibrido Senior","","Agatha Lima","18370","Prospect","16-04-2021","16-04-2021","","Carolina Araújo"
"4605","Analista Pleno Em Desenvolvimento RPA - 11767730","","Luana Mendes","25400","Não Aprovado pelo Cliente","18-03-2021","19-04-2021","","Eloah Leão"
"4605","Analista Pleno Em Desenvolvimento RPA - 11767730","","Luiza Brito","21308","Não Aprovado pelo Cliente","26-03-2021","28-04-2021","","Eloah Leão"
"4606","Analistas Senior - Security Red Team - 11770539","","Bruno Almeida","22638","Encaminhado ao Requisitante","30-03-2021","31-03-2021","","Juliana Cassiano"
"4606","Analistas Senior - Security Red Team - 11770539","","Sara Dias","22494","Encaminhado ao Requisitante","23-03-2021","24-03-2021","","Juliana Cassiano"
"4606","Analistas Senior - Security Red Team - 11770539","","José Pedro Silveira","22347","Encaminhado ao Requisitante","24-03-2021","25-03-2021","","Juliana Cassiano"
"4607","Analistas Senior - Security - Governança – Projetos De Segurança - 11770020","","Ana Liz Alves","26116","Prospect","20-04-2021","20-04-2021","","Carolina Araújo"
"4607","Analistas Senior - Security - Governança – Projetos De Segurança - 11770020","","Maria Luísa Campos","26115","Encaminhado ao Requisitante","20-04-2021","20-04-2021","Pretensão R$ 5.000,00 CLT + VT 336,60 + benefícios . (Rate R$ 100,00 / Mark Up 35%)","Carolina Araújo"
"4607","Analistas Senior - Security - Governança – Projetos De Segurança - 11770020","","Mariah da Paz","26063","Encaminhado ao Requisitante","12-04-2021","13-04-2021","Pretensão R$ 7.500,00 CLT / Rate R$ 100,00 / Mark up 35% - vaga remota, projeto de 6 meses.","Carolina Araújo"
"4607","Analistas Senior - Security - Governança – Projetos De Segurança - 11770020","","Sr. Léo Pimenta","26061","Prospect","12-04-2021","12-04-2021","","Carolina Araújo"
"4607","Analistas Senior - Security - Governança – Projetos De Segurança - 11770020","","Pedro Lucas Peixoto","26060","Prospect","12-04-2021","12-04-2021","","Carolina Araújo"
"4607","Analistas Senior - Security - Governança – Projetos De Segurança - 11770020","","Ana Liz Melo","26059","Não Aprovado pelo RH","12-04-2021","12-04-2021","Coloquei o candidato na vaga errada.","Carolina Araújo"
"4607","Analistas Senior - Security - Governança – Projetos De Segurança - 11770020","","Dra. Zoe Montenegro","6754","Não Aprovado pelo RH","12-04-2021","12-04-2021","Pretensão muito alta R$ 12.000,00 CLT, fora do Budget.","Carolina Araújo"
"4607","Analistas Senior - Security - Governança – Projetos De Segurança - 11770020","","Milena Ramos","1677","Inscrito","11-04-2021","","","Caroline Machado"
"4608","Analistas Senior - Security Blue Team - 11770016","","Matteo da Rosa","25658","Encaminhado ao Requisitante","25-03-2021","26-03-2021","Pretensão CLT R$ 4.000 negociável","Dra. Luara Siqueira"
"4608","Analistas Senior - Security Blue Team - 11770016","","Antony Ribeiro","21307","Encaminhado ao Requisitante","29-03-2021","30-03-2021","Pretensão CLT R$ 10.000","Dra. Luara Siqueira"
"4609","Analista de Negócios SR - RE-320916","","Dr. Heitor da Rosa","25521","Encaminhado ao Requisitante","22-03-2021","22-03-2021","","Srta. Bella Ferreira"
"4609","Analista de Negócios SR - RE-320916","","Fernando Rocha","21858","Encaminhado ao Requisitante","18-03-2021","19-03-2021","","Yasmin da Rosa"
"4609","Analista de Negócios SR - RE-320916","","Srta. Cecília Freitas","7577","Desistiu","19-03-2021","29-03-2021","por que houve redução do valor para 6.k","Agatha Montenegro"
"4609","Analista de Negócios SR - RE-320916","","Sr. Luiz Otávio Gomes","3079","Prospect","18-03-2021","18-03-2021","","Yasmin da Rosa"
"4610","Consultor SAP SD - PL -Convestro_1","","Alícia Santos","16840","Encaminhado ao Requisitante","19-03-2021","19-03-2021","","Srta. Bella Ferreira"
"4611","Consultor SAP SD - SR -Convestro_1","","Davi Lucas Câmara","25401","Encaminhado ao Requisitante","18-03-2021","18-03-2021","","Srta. Bella Ferreira"
"4611","Consultor SAP SD - SR -Convestro_1","","Dr. Heitor Cardoso","23334","Encaminhado ao Requisitante","18-03-2021","18-03-2021","","Srta. Bella Ferreira"
"4611","Consultor SAP SD - SR -Convestro_1","","Sr. Rael da Luz","700","Prospect","18-03-2021","18-03-2021","","Srta. Bella Ferreira"
"4612","Suporte 1o. nivel - 11732373","","Pedro Lucas Campos","25562","Prospect","23-03-2021","23-03-2021","","Manuella Carvalho"
"4612","Suporte 1o. nivel - 11732373","","Mariane Aragão","25556","Prospect","23-03-2021","23-03-2021","","Manuella Carvalho"
"4612","Suporte 1o. nivel - 11732373","","Srta. Emilly Rocha","25555","Prospect","23-03-2021","23-03-2021","","Manuella Carvalho"
"4612","Suporte 1o. nivel - 11732373","","Isabelly Guerra","25554","Prospect","23-03-2021","23-03-2021","","Manuella Carvalho"
"4612","Suporte 1o. nivel - 11732373","","Maria Julia da Rosa","25553","Encaminhado ao Requisitante","23-03-2021","23-03-2021","PRETENSÃO SALARIAL: R$ 1.500,00 Encaminhado para CLIENTE:","Manuella Carvalho"
"4612","Suporte 1o. nivel - 11732373","","Sr. Gustavo Henrique Correia","25552","Prospect","23-03-2021","23-03-2021","","Manuella Carvalho"
"4612","Suporte 1o. nivel - 11732373","","Yuri Guerra","25535","Prospect","23-03-2021","23-03-2021","","Manuella Carvalho"
"4612","Suporte 1o. nivel - 11732373","","Sr. Vicente Sá","25534","Encaminhado ao Requisitante","23-03-2021","23-03-2021","PRETENSÃO SALARIAL: R$ 1.800,00 Encaminhado para CLIENTE:","Manuella Carvalho"
"4612","Suporte 1o. nivel - 11732373","","Dr. João Felipe Cassiano","25533","Não Aprovado pelo Requisitante","23-03-2021","30-03-2021","VAGA CANCELADA -","Manuella Carvalho"
"4612","Suporte 1o. nivel - 11732373","","Dr. Raul Nascimento","25406","Encaminhado ao Requisitante","18-03-2021","18-03-2021","PRETENSÃO SALARIAL: R$2.500,00 Encaminhado para CLIENTE:","Manuella Carvalho"
"4612","Suporte 1o. nivel - 11732373","","Yan da Rosa","24028","Encaminhado ao Requisitante","18-03-2021","18-03-2021","PRETENSÃO SALARIAL: R$ 4.200,00 Encaminhado para CLIENTE:","Manuella Carvalho"
"4613","SAP FI/GL/AA","","Apollo da Conceição","24972","Inscrito","22-03-2021","","","Caroline Machado"
"4613","SAP FI/GL/AA","","Matheus Nogueira","22935","Não Aprovado pelo Cliente","18-03-2021","22-03-2021","Não evoluiu a entrevista, devido as atividades do projeto de construção de material de treinamento, não foi interessante para o profissional.","Srta. Bella Ferreira"
"4613","SAP FI/GL/AA","","Ravi Lucca Ribeiro","22165","Não Aprovado pelo Cliente","18-03-2021","22-03-2021","Não evoluiu a entrevista, devido as atividades do projeto de construção de material de treinamento, não foi interessante para o profissional.","Srta. Bella Ferreira"
"4613","SAP FI/GL/AA","","Henrique Ferreira","17318","Encaminhado ao Requisitante","22-03-2021","22-03-2021","","Srta. Bella Ferreira"
"4613","SAP FI/GL/AA","","Dr. Daniel Rocha","16802","Encaminhado ao Requisitante","22-03-2021","22-03-2021","","Srta. Bella Ferreira"
"4614","ERP Functional Analyst - Oracle Cloud-gocil","","Jade Viana","9138","Encaminhado ao Requisitante","22-03-2021","22-03-2021","","Juliana Cassiano"
"4615","ATG em projetos de Oracle EBS","","Dr. Mateus Ribeiro","25404","Prospect","24-05-2021","24-05-2021","","Lunna Fonseca"
"4615","ATG em projetos de Oracle EBS","","Cauã da Costa","21769","Prospect","24-05-2021","24-05-2021","","Lunna Fonseca"
"4615","ATG em projetos de Oracle EBS","","Dr. Oliver Azevedo","6388","Prospect","25-05-2021","25-05-2021","","Lunna Fonseca"
"4615","ATG em projetos de Oracle EBS","","Sr. Lucca Cavalcanti","2412","Prospect","24-05-2021","24-05-2021","","Lunna Fonseca"
"4616","Profissional PS - Pleno -RE 320937","","Henry Peixoto","26553","Inscrito","07-05-2021","","","Caroline Machado"
"4616","Profissional PS - Pleno -RE 320937","","Yan Pires","25402","Encaminhado ao Requisitante","18-03-2021","18-03-2021","","Yasmin da Rosa"
"4616","Profissional PS - Pleno -RE 320937","","Kaique Souza","14426","Inscrito","08-06-2021","","","Caroline Machado"
"4616","Profissional PS - Pleno -RE 320937","","Laís Vargas","14271","Prospect","18-03-2021","18-03-2021","","Yasmin da Rosa"
"4617","Analista ROnie- 2021 2610282","PJ","Dr. Mateus Ribeiro","25404","Contratado pela Decision","18-03-2021","22-03-2021","85,00 pj inicio 22/03/2021","Agatha Montenegro"
"4618","IND -2021 2610914","CLT - Estratégico","Sra. Ana Lívia Abreu","25467","Contratado pela Decision","19-03-2021","11-05-2021","Contratado","Ana Lívia Moreira"
"4619","2021 2610800- IND","PJ","Srta. Antonella Castro","19746","Contratado pela Decision","18-03-2021","24-03-2021","","Srta. Bella Ferreira"
"4620","SAP BW on HANA - 11773311","","Melissa Cavalcanti","22872","Contratado pela Decision","23-03-2021","19-04-2021","","Yasmin da Rosa"
"4620","SAP BW on HANA - 11773311","","Sara Pastor","18181","Encaminhado ao Requisitante","19-03-2021","19-03-2021","","Yasmin da Rosa"
"4621","Trane position","","Maria Luiza Ferreira","21215","Não Aprovado pelo Cliente","24-03-2021","12-04-2021","Não aprovado pelo cliente.","Juliana Cassiano"
"4622","Webmaster - Gestor de sites pleno-senior","","Camila da Cruz","25601","Encaminhado ao Requisitante","24-03-2021","24-03-2021","","Emanuelly Vieira"
"4622","Webmaster - Gestor de sites pleno-senior","","Laís Albuquerque","25547","Aprovado","23-03-2021","29-04-2021","aguardando confirmação do Eduard sobre a aprovação e contratação","Emanuelly Vieira"
